GCN_SEQNO,ETC_NAME,NDC,BN,LN,LN25,LN60,GNN,GNN60,Package_Description,TRADENAME,STR,STR60,RT,GCRT_DESC,ETC_ID,ETC_HIERARCHY_LEVEL,ETC_ULTIMATE_PARENT_ETC_ID,ETC_PARENT_ETC_ID,ETC_ULTIMATE_CHILD_IND,GCN,GCRT,HICL_SEQNO,HIC3,HIC3_SEQN,TC,prednisoneMultiplier,prednisodeEquivalentDose,category,subcategory
8995,Aminopenicillin Antibiotic,00247000121,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00247000124,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00247000125,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00247000128,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00247000130,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00247000140,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00247000142,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00247000198,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00252600201,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00252600251,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00302026001,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00302026005,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00304001801,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00304001805,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00306254080,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00306254085,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00332310704,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00332310709,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00332310713,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00349010905,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00349019000,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00349019001,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00349019005,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00349019010,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00359011610,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00359011650,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00364204001,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00364204005,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00378020401,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00378020405,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00378120405,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00403025330,AMOXIL,AMOXIL 250 MG CAPSULE,,AMOXIL 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00403025420,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00403025421,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00403025428,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00403025430,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00405408301,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00405408302,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00440110030,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00440710003,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00440710004,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00440710006,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00440710009,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00440710030,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,AMOXICILLIN,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00440710518,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00440710521,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00536007001,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00536007005,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00537615101,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00537615105,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00580001701,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00580001705,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00603226621,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00603226628,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00615010033,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00659010315,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00659010321,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00659010330,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00659013421,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00659013430,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00677066001,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00677066005,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00686060020,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BLIST PACK,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00719107010,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00719107012,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00779006612,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00779006625,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00781202001,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00781202005,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00781202031,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00781202076,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00814069014,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00814069028,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00839603706,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00839603712,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00904261740,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00904261760,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,00904261761,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BLIST PACK,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,10544011730,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,AMOXICILLIN,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,10876009301,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,10876011001,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,11289105002,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,11584039100,MOXILIN,MOXILIN 250 MG CAPSULE,,MOXILIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,11845014801,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,11845014803,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,11845014804,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,12071024401,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
8995,Aminopenicillin Antibiotic,16590001430,AMOXICILLIN,AMOXICILLIN 250 MG CAPSULE,,AMOXICILLIN 250 MG CAPSULE,AMOXICILLIN,AMOXICILLIN,BOTTLE,AMOXICILLIN,250 MG,250 mg,ORAL,ORAL,3,5,2549,1,1,39660,1,3963,W1A,476,22,,,,
